=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.10 11:55:15 =~=~=~=~=~=~=~=~=~=~=~=
4brj
3000.000000, 51.159220, 1.452887, 0.000000
3000.000000, 51.159220, 1.453650, 0.000000
3000.000000, 51.159220, 1.454414, 0.000000
3000.000000, 51.159220, 1.455177, 0.000000
3000.000000, 51.159220, 1.455940, 0.000000
3000.000000, 51.159220, 1.456703, 0.000000
3000.000000, 51.159220, 1.457466, 0.000000
3000.000000, 51.159220, 1.458229, 0.000000
3000.000000, 51.159220, 1.458992, 0.000000
3000.000000, 51.159220, 1.459755, 0.000000
3000.000000, 51.159220, 1.460519, 0.000000
3000.000000, 51.159220, 1.461282, 0.000000
3000.000000, 51.159220, 1.462045, 0.000000
3000.000000, 51.159220, 1.462808, 0.000000
3000.000000, 51.159220, 1.463571, 0.000000
3000.000000, 51.159220, 1.464334, 0.000000
3000.000000, 51.159220, 1.465097, 0.000000
3000.000000, 51.159220, 1.465860, 0.000000
3000.000000, 51.159220, 1.466624, 0.000000
3000.000000, 51.159220, 1.467387, 0.000000
3000.000000, 51.159220, 1.468150, 0.000000
3000.000000, 51.159220, 1.468913, 0.000000
3000.000000, 51.159220, 1.469676, 0.000000
3000.000000, 51.159220, 1.470439, 0.000000
3000.000000, 51.159220, 1.471202, 0.000000
3000.000000, 51.159220, 1.471965, 0.000000
3000.000000, 51.159220, 1.472729, 0.000000
3000.000000, 51.159220, 1.473492, 0.000000
3000.000000, 51.159220, 1.474255, 0.000000
3000.000000, 51.159220, 1.475018, 0.000000
3000.000000, 51.159220, 1.475781, 0.000000
3000.000000, 51.159220, 1.476544, 0.000000
3000.000000, 51.159220, 1.477307, 0.000000
3000.000000, 51.159220, 1.478070, 0.000000
3000.000000, 51.159220, 1.478834, 0.000000
3000.000000, 51.159220, 1.479597, 0.000000
3000.000000, 51.159220, 1.480360, 0.000000
3000.000000, 51.159220, 1.481123, 0.000000
3000.000000, 51.159220, 1.481886, 0.000000
3000.000000, 51.159220, 1.482649, 0.000000
3000.000000, 51.159220, 1.483412, 0.000000
3000.000000, 51.159220, 1.484175, 0.000000
3000.000000, 51.159220, 1.484939, 0.000000
3000.000000, 51.159220, 1.485702, 0.000000
3000.000000, 51.159220, 1.486465, 0.000000
3000.000000, 51.159220, 1.487228, 0.000000
3000.000000, 51.159220, 1.487991, 0.000000
3000.000000, 51.159220, 1.488754, 0.000000
3000.000000, 51.159220, 1.489517, 0.000000
3000.000000, 51.159220, 1.490280, 0.000000
3000.000000, 51.159220, 1.491044, 0.000000
3000.000000, 51.159220, 1.491807, 0.000000
3000.000000, 51.159220, 1.492570, 0.000000
3000.000000, 51.159220, 1.493333, 0.000000
3000.000000, 51.159220, 1.494096, 0.000000
3000.000000, 51.159220, 1.494859, 0.000000
3000.000000, 51.159220, 1.495622, 0.000000
3000.000000, 51.159220, 1.496385, 0.000000
3000.000000, 51.159220, 1.497149, 0.000000
3000.000000, 51.159220, 1.497912, 0.000000
3000.000000, 51.159220, 1.498675, 0.000000
3000.000000, 51.159220, 1.499438, 0.000000
3000.000000, 51.159220, 1.500201, 0.000000
3000.000000, 51.159220, 1.500964, 0.000000
3000.000000, 51.159220, 1.501727, 0.000000
3000.000000, 51.159220, 1.502490, 0.000000
3000.000000, 51.159220, 1.503254, 0.000000
3000.000000, 51.159220, 1.504017, 0.000000
3000.000000, 51.159220, 1.504780, 0.000000
3000.000000, 51.159220, 1.505543, 0.000000
3000.000000, 51.159220, 1.506306, 0.000000
3000.000000, 51.159220, 1.507069, 0.000000
3000.000000, 51.159220, 1.507832, 0.000000
3000.000000, 51.159220, 1.508595, 0.000000
3000.000000, 51.159220, 1.509359, 0.000000
3000.000000, 51.159220, 1.510122, 0.000000
3000.000000, 51.159220, 1.510885, 0.000000
3000.000000, 51.159220, 1.511648, 0.000000
3000.000000, 51.159220, 1.512411, 0.000000
3000.000000, 51.159220, 1.513174, 0.000000
3000.000000, 51.159220, 1.513937, 0.000000
3000.000000, 51.159220, 1.514700, 0.000000
3000.000000, 51.159220, 1.515464, 0.000000
3000.000000, 51.159220, 1.516227, 0.000000
3000.000000, 51.159220, 1.516990, 0.000000
3000.000000, 51.159220, 1.517753, 0.000000
3000.000000, 51.159220, 1.518516, 0.000000
3000.000000, 51.159220, 1.519279, 0.000000
3000.000000, 51.159220, 1.520042, 0.000000
3000.000000, 51.159220, 1.520805, 0.000000
3000.000000, 51.159220, 1.521569, 0.000000
3000.000000, 51.159220, 1.522332, 0.000000
3000.000000, 51.159220, 1.523095, 0.000000
3000.000000, 51.159220, 1.523858, 0.000000
3000.000000, 51.159220, 1.524621, 0.000000
3000.000000, 51.159220, 1.525384, 0.000000
3000.000000, 51.159220, 1.526147, 0.000000
3000.000000, 51.159220, 1.526910, 0.000000
3000.000000, 51.159220, 1.527674, 0.000000
3000.000000, 51.159220, 1.528437, 0.000000
3000.000000, 51.159220, 1.529200, 0.000000
3000.000000, 51.159220, 1.529963, 0.000000
3000.000000, 51.159220, 1.530726, 0.000000
3000.000000, 51.159220, 1.531489, 0.000000
3000.000000, 51.159220, 1.532252, 0.000000
3000.000000, 51.159220, 1.533015, 0.000000
3000.000000, 51.159220, 1.533779, 0.000000
3000.000000, 51.159220, 1.534542, 0.000000
3000.000000, 51.159220, 1.535305, 0.000000
3000.000000, 51.159220, 1.536068, 0.000000
3000.000000, 51.159220, 1.536831, 0.000000
3000.000000, 51.159220, 1.537594, 0.000000
3000.000000, 51.159220, 1.538357, 0.000000
3000.000000, 51.159220, 1.539120, 0.000000
3000.000000, 51.159220, 1.539884, 0.000000
3000.000000, 51.159220, 1.540647, 0.000000
3000.000000, 51.159220, 1.541410, 0.000000
3000.000000, 51.159220, 1.542173, 0.000000
3000.000000, 51.159220, 1.542936, 0.000000
3000.000000, 51.159220, 1.543699, 0.000000
3000.000000, 51.159220, 1.544462, 0.000000
3000.000000, 51.159220, 1.545225, 0.000000
3000.000000, 51.159220, 1.545989, 0.000000
3000.000000, 51.159220, 1.546752, 0.000000
3000.000000, 51.159220, 1.547515, 0.000000
